id,fecha,producto,categoria,precio,cantidad,total_venta,metodo_pago,cliente_id
4a9ea70b-54d1-41cd-9f9c-5fe863d2bd3a,2024-09-02,Audifonos,Electronica,435.94,9.0,3923.46,Tarjeta,4867
23536d97-135a-4bcd-bb3c-d3abb45ba64e,2024-05-31,Camisa,Ropa,18.45,9.0,166.05,Tarjeta,4970
cf9af476-1115-44e7-bfcd-a529e915ba1b,2024-06-01,Laptop,Electronica,251.42,6.0,,Transferencia,7744
6d963bfd-5524-4a30-b2eb-28902ecccb14,2024-11-16,Silla,Hogar,51.24,5.0,256.2,Transferencia,3551
043c36f6-4cbf-45c1-88ba-b006cc1a8660,2025-02-14,Chaqueta,Ropa,397.46,,1589.84,Efectivo,8239
f138f45c-f584-43f4-89c1-651ae10c5b70,2024-06-28,Lampara,Hogar,,8.0,1608.08,Tarjeta,7971
430620a8-fd05-4311-aaaf-f408c821b5b7,2024-07-06,Chaqueta,Ropa,87.19,3.0,261.57,Efectivo,1258
0b10bc01-4b5a-42a3-b0f4-b778415f661d,2025-01-19,Silla,Hogar,88.58,6.0,531.48,Efectivo,4200
84dfba60-8902-4b32-921a-d35d7e3ca0d3,2024-04-12,Almohada,Hogar,367.65,5.0,1838.25,Tarjeta,7509
b351a4ca-690d-4562-9404-423d776ea9d1,2024-10-11,Zapatos,Ropa,441.8,7.0,3092.6,Efectivo,9766
ccabaf45-718d-400c-8cd3-e17f31c7bd0a,2025-02-19,Smartwatch,Electronica,335.62,2.0,671.24,Tarjeta,2529
d253688e-1a64-461b-ad1d-10fbe1580703,2024-06-05,Mesa,Hogar,85.31,5.0,426.55,Efectivo,7274
f3fe337f-dd39-4050-a89d-5306f2a7d832,2024-11-06,Audifonos,Electronica,361.08,2.0,722.16,Tarjeta,7788
05e16a6a-61a7-4168-9ecb-26712085a2a1,2024-04-20,Almohada,Hogar,171.74,9.0,,Tarjeta,1645
dc1d6ed9-1c56-4cb7-8293-cd177fb3f2e2,2025-03-08,Cortinas,Hogar,,2.0,321.2,Transferencia,3504
f5141365-f217-4e46-b039-f31bc8011e15,2024-06-26,Laptop,Electronica,410.53,10.0,4105.3,Efectivo,7299
60a65f98-0fce-424a-8571-047fb1748d60,2024-09-07,Camisa,Ropa,123.74,4.0,494.96,Tarjeta,7450
3d7239fc-d318-4fb4-aa68-de8d77e09eaa,2024-05-13,Silla,Hogar,375.67,,3381.03,Transferencia,7416
41186f27-bd3e-4642-b164-127f2e4cec41,2024-11-04,Audifonos,Electronica,238.29,,714.87,Efectivo,9915
73a65849-0a88-4b8e-9788-8e4128f14d52,2025-02-28,Laptop,Electronica,165.93,8.0,1327.44,Transferencia,2958
8b50fc1b-3908-4c6b-8952-ad4ee754974d,2025-01-08,Camisa,Ropa,329.36,1.0,329.36,Transferencia,9831
5d5c2fe0-36ad-4b1a-bc00-e512c7e72d56,2025-02-28,Mesa,Hogar,348.6,9.0,3137.4,Transferencia,6925
e6e1e117-5cb4-432b-8eac-08a89c46f6d9,2024-05-12,Almohada,Hogar,21.43,5.0,107.15,Efectivo,9179
1fe68245-3f39-4df5-88e4-d34f277bb997,2024-07-08,Chaqueta,Ropa,,7.0,3053.75,Efectivo,2787
5fc7b45a-b42b-40a9-ad90-b72fc8d1afe6,2025-02-13,Laptop,Electronica,327.13,6.0,1962.78,Transferencia,7362
291720d8-f3e6-4c08-9754-92334f8d3e5e,2024-10-07,Mesa,Hogar,,8.0,,Tarjeta,3597
9f8aa338-04ff-4a5b-a802-7187e9f186d8,2024-08-28,Chaqueta,Ropa,,3.0,581.7,Transferencia,6661
d91933b2-e6a4-4247-9393-7ee950fd49c1,2024-07-25,Mesa,Hogar,-269.2,9.0,1927.44,Tarjeta,5249
f144d8af-c2cf-4370-8966-3e70f2ff8f93,2024-08-05,Camisa,Ropa,149.65,,448.95,Transferencia,6394
a4d9bbba-27e2-41e7-b985-405aee5a282e,2024-06-09,Audifonos,Electronica,13.91,7.0,97.37,Tarjeta,8230
6003e53f-a183-4ebd-b912-cba28c6d4b18,2024-11-20,Tablet,Electronica,315.98,9.0,2843.82,Transferencia,3990
7da8caf0-066d-4947-a1a2-9b568244d92f,2024-08-28,Gorra,Ropa,272.65,8.0,2181.2,Efectivo,1285
02c26740-751a-4eeb-b24d-7bdc528c17bd,2025-01-23,Celular,Electronica,,9.0,2133.36,Tarjeta,2762
6c2694ba-5c04-47c7-9fee-a072fd341c95,2024-10-06,Tablet,Electronica,366.47,9.0,3298.23,Transferencia,9259
1f8fedde-562a-4ab4-ad11-f7f894c0f375,2024-04-06,Camisa,Ropa,,6.0,1011.3,Efectivo,4198
a3ab91f6-e851-407f-beee-dcef1f178ea3,2024-06-28,Almohada,Hogar,419.89,3.0,1259.67,Transferencia,2492
eb683125-a700-47ea-8ce4-5db59954fdb4,2024-08-03,Almohada,Hogar,36.5,4.0,146.0,Efectivo,8851
c0223945-de21-4321-8dcc-e2a4c01f3433,2024-11-09,Smartwatch,Electronica,51.46,9.0,463.14,Transferencia,5577
bfad6683-1923-47bb-aedd-a635210388f3,2024-09-09,Smartwatch,Electronica,348.75,8.0,2790.0,Tarjeta,7317
8e9c7b2f-6403-4eeb-82a4-204d0bd25630,2024-11-25,Lampara,Hogar,173.7,4.0,694.8,Efectivo,1405
9898b9b9-2759-4a54-8126-0e05b152a384,2024-03-24,Tablet,Electronica,225.4,9.0,,Efectivo,2846
a6df6716-9e81-4663-9ce3-d9630cb86678,2024-06-17,Cortinas,Hogar,56.59,6.0,339.54,Efectivo,9770
f38ce080-eed3-447e-987e-48898ef4b8af,2024-10-29,Chaqueta,Ropa,475.51,2.0,951.02,Transferencia,5005
1b941685-0c06-4c7c-afb4-cc2f5dc3d87f,2024-11-09,Camisa,Ropa,6.45,,38.7,Tarjeta,5378
f4ff2bb1-41a8-4dbf-94d0-4811edbf4ff5,2025-02-13,Cortinas,Hogar,237.47,9.0,2137.23,Efectivo,3800
c8f2ab27-2048-4df7-9d01-7fe16abde85c,2025-03-08,Mesa,Hogar,226.5,4.0,906.0,Efectivo,7796
925607c3-3110-46fd-93bd-900d8b1d6d8e,2024-11-10,Celular,Electronica,,8.0,70.32,Transferencia,5987
340fbd46-c6b0-457e-b0b4-f14589d22ded,2024-10-01,Laptop,Electronica,234.11,5.0,1170.55,Efectivo,1703
9cce9825-6ca9-431e-95c6-465e9270498b,2024-04-04,Pantalon,Ropa,150.28,9.0,1352.52,Efectivo,6463
11a5b1b8-9840-4c24-b854-5b02a9a660da,2025-01-10,Celular,Electronica,310.45,8.0,2483.6,Efectivo,3866
b91306e4-ea03-49fa-8c25-beafeb42f3ff,2024-11-08,Lampara,Hogar,19.69,3.0,,Transferencia,2356
5717b555-2413-40fb-b776-467617d13ebe,2024-05-17,Almohada,Hogar,200.32,3.0,600.96,Efectivo,7132
bc9b0d9a-006f-43c5-bd6c-5c28488e2a08,2024-10-04,Audifonos,Electronica,338.93,1.0,338.93,Efectivo,7246
e7edee6f-ad3d-4041-ba7b-3fa1785b6f88,2024-10-15,Gorra,Ropa,5.77,7.0,40.39,Tarjeta,4052
2ba09263-12db-4fce-ae87-d99f69c68074,2024-12-21,Lampara,Hogar,303.88,2.0,,Tarjeta,5033
7043f423-a280-4c0b-a3ab-d6d8b33a72a6,2025-03-03,Camisa,Ropa,230.84,2.0,461.68,Efectivo,2774
b024f9ce-17c7-4d95-955f-02f094188464,2024-03-20,Celular,Electronica,205.1,,615.3,Transferencia,6889
8bf97757-602e-4418-8b91-1d03d949bd86,2024-05-24,Almohada,Hogar,-269.2,2.0,681.88,Transferencia,5658
4c35f98f-c90b-48e0-9063-e47141d05348,2024-09-03,Camisa,Ropa,308.22,3.0,924.66,Tarjeta,2628
c9f83d8a-55a3-42ea-8647-c1a493437561,2024-07-22,Zapatos,Ropa,-269.2,8.0,2154.48,Tarjeta,5008
106f2673-6cea-4aff-a36a-10233ec2ac89,2024-08-20,Chaqueta,Ropa,151.05,1.0,151.05,Transferencia,8980
af6dad4c-e0f9-4cea-99c0-2b1f3d06d64c,2024-08-19,Silla,Hogar,455.52,1.0,455.52,Transferencia,5318
91eb2553-e34c-48c3-a76b-548b26954264,2024-04-07,Celular,Electronica,38.36,5.0,191.8,Tarjeta,2130
2663d52e-932d-4de5-9fba-9681a5fab9e4,2024-10-05,Chaqueta,Ropa,338.12,7.0,2366.84,Efectivo,5020
38ce5929-4f74-4a7a-bd77-d3fb02e5da67,2024-04-30,Pantalon,Ropa,4997.7,2.0,594.38,Transferencia,3242
27837318-7437-4f02-97c7-bb6795ca4f87,2024-06-07,Lampara,Hogar,,8.0,1746.72,Transferencia,2141
b4e12c00-d845-4a3c-b7f6-b495359d6574,2024-10-02,Laptop,Electronica,87.6,5.0,438.0,Transferencia,4267
5cc3c53d-1fa8-4095-a76e-f8d02109262e,2024-04-28,Celular,Electronica,176.21,4.0,704.84,Transferencia,4273
3a6d1c65-2657-4618-b303-9e6f125f5777,2024-09-09,Chaqueta,Ropa,8.32,1.0,,Efectivo,2829
7fd8189a-f14a-4ab2-9cc7-6731ced449f1,2025-01-19,Laptop,Electronica,421.65,8.0,3373.2,Tarjeta,2054
f914498a-e18b-4c2d-b39f-b7f6612bb678,2024-06-02,Smartwatch,Electronica,486.15,8.0,3889.2,Transferencia,7218
23392d8f-c5e4-434a-ace4-f384e95863b8,2024-05-05,Audifonos,Electronica,54.15,6.0,324.9,Transferencia,7591
3428a675-e821-49a2-8322-f54b03494ce4,2024-03-14,Silla,Hogar,,6.0,1204.44,Transferencia,7268
d499c777-289a-4e38-bbc2-daf83fe0dff3,2024-09-18,Almohada,Hogar,4997.7,5.0,740.9,Tarjeta,3172
a2a2cfd5-caf8-47cc-887e-2019ffac5a0b,2025-01-11,Laptop,Electronica,190.53,3.0,571.59,Transferencia,7789
d215a9c2-3e42-452b-9f3a-dd9e87308f07,2024-05-23,Chaqueta,Ropa,274.96,4.0,1099.84,Efectivo,4807
151e6d60-1709-45e0-915e-e32e5519627a,2024-09-21,Chaqueta,Ropa,490.15,9.0,4411.35,Efectivo,2932
4476f9b9-2673-4a03-b040-a813902cfac3,2024-08-21,Gorra,Ropa,,7.0,2674.98,Transferencia,2439
27bac00f-3b0e-4c54-8b27-6426c3025d33,2024-11-12,Tablet,Electronica,92.7,,,Tarjeta,1382
8709b6a3-f899-4099-876e-8bdeb0bf8616,2024-05-24,Audifonos,Electronica,416.19,4.0,1664.76,Transferencia,4456
845c6e55-1e34-4fd0-917a-58745105087c,2024-06-08,Almohada,Hogar,224.8,2.0,449.6,Transferencia,7652
c1cf8142-6b78-47c2-a8d4-47c7785d87c5,2024-08-31,Tablet,Electronica,440.76,8.0,3526.08,Tarjeta,7905
e32ef815-ce6d-437b-8fcb-8fb6e4f25b70,2024-04-29,Almohada,Hogar,366.75,8.0,2934.0,Efectivo,9848
4808d7fd-84d2-40f3-b0fb-34475489618b,2024-09-12,Audifonos,Electronica,453.94,5.0,2269.7,Tarjeta,9458
d571ead1-157a-4356-acda-d0a1f2ed03ac,2024-06-13,Gorra,Ropa,231.94,6.0,1391.64,Efectivo,7538
6ca68fc8-de83-4363-8911-2cd096558e0f,2025-02-12,Cortinas,Hogar,33.58,,268.64,Efectivo,1557
e69be7c6-c405-4b7e-8524-0d80d8dfccb2,2024-03-12,Chaqueta,Ropa,484.96,3.0,1454.88,Transferencia,5761
44f3fa75-b4c3-4e67-a316-8c790d10d250,2024-04-25,Pantalon,Ropa,248.25,50.0,248.25,Tarjeta,3454
00c079e9-e90c-40b8-907d-24b653017545,2024-03-17,Mesa,Hogar,258.08,9.0,2322.72,Transferencia,4825
1ec74106-175d-4ddd-b281-4ee67a60ccbe,2024-05-12,Tablet,Electronica,447.75,,895.5,Transferencia,6806
9b6780f1-c6b2-4723-9e5b-6ea9fcc64cac,2025-02-06,Cortinas,Hogar,404.26,3.0,,Transferencia,2863
e85ca82d-64c6-42ad-844f-c9bf502e28c8,2024-05-30,Celular,Electronica,321.9,1.0,321.9,Transferencia,8742
c871a3e9-5282-4c78-b7b2-158dfc511c18,2024-12-05,Zapatos,Ropa,226.92,7.0,1588.44,Tarjeta,5117
2d8ac488-e17f-4bc3-bfc6-d9f222982bc5,2025-01-12,Tablet,Electronica,436.66,10.0,4366.6,Tarjeta,1276
6027ef0f-06ef-4433-87c7-50e1659803b4,2024-07-13,Camisa,Ropa,142.99,,1143.92,Tarjeta,5152
1cdfc8a2-41f9-4393-94d6-307af76471f2,2024-08-17,Zapatos,Ropa,498.92,8.0,,Tarjeta,5208
cc1bbbc2-ba8f-471a-b774-0adf91a503a1,2024-08-02,Mesa,Hogar,370.25,9.0,3332.25,Efectivo,7144
75d0e664-df26-4352-8156-5607151db90e,2024-10-02,Almohada,Hogar,7.8,8.0,62.4,Efectivo,3235
bdcbe615-1655-46c8-abb6-88c4a090d49d,2025-02-24,Celular,Electronica,423.73,2.0,847.46,Transferencia,4175
09777a86-f59c-4632-8156-0cd559592c34,2024-08-29,Lampara,Hogar,362.96,4.0,,Tarjeta,3014
91411dbe-f521-4eaa-bf2f-0445a7f73900,2024-10-09,Zapatos,Ropa,177.67,3.0,533.01,Tarjeta,1187
401138ce-fbd9-4f37-8e8b-3560687980d0,2024-10-21,Smartwatch,Electronica,350.39,3.0,1051.17,Transferencia,9549
d5915ddf-b163-48a1-916f-1f52cd0be64b,2024-09-16,Camisa,Ropa,252.81,10.0,2528.1,Tarjeta,8355
99b11c8e-9e1d-4568-a3fa-b58fdc77e339,2024-04-29,Pantalon,Ropa,356.5,8.0,2852.0,Transferencia,3555
3c98146d-28fe-4a2b-a388-fe49d1040e43,2024-09-17,Zapatos,Ropa,402.72,,,Tarjeta,6686
8f2db9d4-d096-417d-a195-8e6555470d0a,2025-01-14,Almohada,Hogar,-269.2,7.0,2055.97,Efectivo,6789
847b77bb-5fb1-49c5-b559-47b90b5942c4,2024-09-08,Smartwatch,Electronica,303.73,,1518.65,Transferencia,8480
9e5ca51d-684b-4e22-8cdb-c7bce57e1c96,2025-01-03,Celular,Electronica,4997.7,,,Tarjeta,8651
8b564336-8a88-4bc5-abdc-6a8f519b4adf,2024-05-03,Chaqueta,Ropa,320.36,2.0,640.72,Tarjeta,7555
25b51f80-7fdc-4b23-9fa9-c256961dcdbd,2024-05-28,Chaqueta,Ropa,155.08,6.0,,Tarjeta,7846
56655306-bf20-4741-b2ac-9879d4795daf,2024-10-20,Tablet,Electronica,,2.0,777.6,Transferencia,7046
c51cf331-7346-4806-9e8c-c23a86023b42,2024-10-04,Pantalon,Ropa,71.25,2.0,142.5,Transferencia,8016
e388bd7b-c2b1-43da-9739-73ee05221e48,2024-05-17,Celular,Electronica,5.07,,50.7,Efectivo,2809
9230cdf9-3fe1-4232-820a-5d3e07305e0e,2024-11-14,Camisa,Ropa,36.03,2.0,72.06,Efectivo,3437
684d13f7-3d39-4b7c-80ef-f3c0eb99b333,2024-09-09,Audifonos,Electronica,371.75,9.0,3345.75,Efectivo,6738
d49eca6e-616c-4e34-872a-98a40b49a2f9,2024-12-05,Lampara,Hogar,422.14,4.0,1688.56,Tarjeta,3224
e567d846-10da-41f8-b5b3-0f4a8dd02414,2024-06-06,Chaqueta,Ropa,339.19,1.0,339.19,Tarjeta,9662
d228e8b3-871b-4834-8f48-5ba85410aca5,2024-04-27,Gorra,Ropa,196.89,50.0,1772.01,Transferencia,7318
1ccf5c33-ec92-4a38-b656-8cc44d727b4d,2024-06-19,Almohada,Hogar,357.96,5.0,1789.8,Efectivo,4607
96a96790-d721-4ec4-b33b-668fa41ddef1,2025-01-26,Lampara,Hogar,339.67,9.0,3057.03,Tarjeta,6832
6ca422c6-12c2-437a-8abf-84bf11e2ca03,2024-10-29,Audifonos,Electronica,392.0,5.0,1960.0,Tarjeta,2124
4de9bb09-b9d5-4a37-aaa4-63748d432350,2024-05-20,Chaqueta,Ropa,433.58,3.0,1300.74,Transferencia,2519
e09ea41d-c37f-44ad-b022-814edc21e5fd,2024-05-22,Zapatos,Ropa,188.06,7.0,1316.42,Efectivo,3257
533fc8e9-6b3e-4b3f-a409-dc0e24b4078d,2024-04-06,Smartwatch,Electronica,210.82,2.0,421.64,Efectivo,5424
3c2ea93f-d633-4016-9e1a-7895b3aa902c,2025-02-13,Zapatos,Ropa,366.6,6.0,2199.6,Efectivo,2772
def08ff2-a07b-43f8-a0db-25c458c0944c,2024-03-12,Camisa,Ropa,72.62,7.0,508.34,Tarjeta,8170
ab0d9873-b3ed-4216-93d0-2532bfa28830,2024-12-11,Chaqueta,Ropa,30.84,8.0,246.72,Tarjeta,2461
2d615f36-0ed3-4a7e-8e89-c0713a135e4c,2025-02-22,Audifonos,Electronica,47.24,3.0,141.72,Efectivo,8480
f8effb0f-1527-4eca-b58f-94b4c1b0dcea,2024-05-05,Laptop,Electronica,274.18,5.0,1370.9,Tarjeta,4748
77531443-d663-40cd-8027-d81e7559c288,2024-03-24,Pantalon,Ropa,14.57,4.0,58.28,Tarjeta,1674
78c50e40-1a70-43d6-846b-1b35d2b35811,2025-03-10,Tablet,Electronica,205.12,1.0,205.12,Tarjeta,5979
f236f387-6a42-43dd-a2ab-3d329c918101,2025-01-06,Tablet,Electronica,439.44,10.0,4394.4,Tarjeta,4923
de6f2b02-86d4-4c7c-bad6-05c528ed4f8b,2024-04-05,Cortinas,Hogar,137.29,1.0,137.29,Tarjeta,7091
2f6db5f5-4c8d-403d-ba6a-ba4ed2eb1eb2,2024-11-22,Almohada,Hogar,42.81,,385.29,Tarjeta,5063
92a502df-f4e4-45ed-8bad-df0e0c7f7fe2,2025-01-01,Celular,Electronica,387.71,10.0,3877.1,Transferencia,3803
d0961402-e8fe-4860-a9dc-a5c569fbd6d9,2024-07-17,Audifonos,Electronica,5.67,5.0,28.35,Efectivo,4718
1c251389-781d-48fd-99dc-5083c81f3feb,2024-12-05,Mesa,Hogar,16.68,8.0,133.44,Efectivo,9835
73f0838a-d01f-45ea-a68a-862a4e0759ae,2024-09-21,Almohada,Hogar,117.98,2.0,235.96,Tarjeta,4276
8558fd5d-0969-4c11-a04c-f945d0d9617f,2024-12-28,Cortinas,Hogar,239.54,10.0,,Tarjeta,6223
47815c56-e9eb-4ca9-980f-b1da2748451c,2025-01-09,Smartwatch,Electronica,267.71,4.0,1070.84,Tarjeta,7683
3bbaac3e-3692-4641-b0a0-e80eafddfed8,2024-09-16,Camisa,Ropa,106.47,10.0,1064.7,Transferencia,1025
c835bd5f-eb0f-4fc1-987e-9135511e142c,2025-03-09,Laptop,Electronica,161.0,3.0,483.0,Transferencia,9652
8cee2c9a-f238-4f41-973f-990c80e05914,2024-07-17,Audifonos,Electronica,197.14,1.0,197.14,Efectivo,7707
78827e93-1cc0-4a4a-a812-7a54e99d1e4b,2024-10-11,Chaqueta,Ropa,271.71,9.0,2445.39,Tarjeta,4313
d37c90d0-4f0d-4c00-8275-ff08a74682c6,2024-03-27,Camisa,Ropa,465.65,4.0,1862.6,Efectivo,3295
d2133161-ab84-41fd-b452-1f79762d3328,2024-10-09,Camisa,Ropa,479.18,2.0,958.36,Transferencia,3783
bda1b505-fff7-43e1-a066-0047c04979a1,2024-11-18,Laptop,Electronica,341.41,5.0,,Tarjeta,3645
0ef57896-8670-45d4-8cd9-20d503d992ea,2024-03-12,Pantalon,Ropa,275.7,3.0,827.1,Tarjeta,6637
c33bf7e5-d08c-4ed1-8949-89c178e6eea5,2024-12-20,Audifonos,Electronica,449.35,1.0,449.35,Efectivo,7474
39c9b58d-08dd-4390-b5fd-9f7eaf8a09ed,2024-07-07,Laptop,Electronica,427.62,6.0,2565.72,Efectivo,3743
e37f527e-80e3-4ae2-9867-10403f106caa,2025-03-02,Silla,Hogar,263.66,5.0,,Efectivo,8186
cd995950-d41d-49cb-85cd-bccb26f0f24a,2024-07-23,Silla,Hogar,490.68,4.0,1962.72,Transferencia,9988
c6ee8744-e8fb-4300-97d8-0ca13ad22f58,2024-05-28,Almohada,Hogar,472.13,5.0,2360.65,Tarjeta,1929
5cfb6c5b-beac-4a5f-a181-9fb93863f6f7,2024-04-07,Almohada,Hogar,427.84,4.0,1711.36,Transferencia,7976
b3769f68-820d-4750-9281-1652fb2ebe09,2025-03-09,Lampara,Hogar,85.54,8.0,684.32,Tarjeta,6973
c50e3317-4b6a-41a7-9f66-154973465ed4,2024-08-19,Audifonos,Electronica,10.99,10.0,109.9,Efectivo,9155
9ef596fa-4b0d-4f77-98f5-422269c770ed,2024-07-13,Zapatos,Ropa,27.8,10.0,278.0,Tarjeta,4638
35c7abdb-a3c9-4709-9ec5-6ef32f7383ac,2024-11-26,Almohada,Hogar,126.67,3.0,380.01,Efectivo,2196
c4c93b58-8dcf-427c-b6f3-4378d262a17a,2024-08-07,Chaqueta,Ropa,148.0,8.0,1184.0,Transferencia,9858
f5742c44-18f5-4a69-99c8-37cb0502ae7c,2024-04-16,Zapatos,Ropa,249.86,50.0,99890.0,Efectivo,5422
b1e8a10e-d502-481a-b314-7c96a9423772,2024-09-09,Tablet,Electronica,199.27,5.0,996.35,Tarjeta,8778
e4655c81-f932-44fa-a52a-24cc104ba6c6,2024-04-07,Tablet,Electronica,,1.0,141.4,Tarjeta,9307
52838f84-aadd-489d-8968-f501fb3c8d29,2024-12-02,Audifonos,Electronica,289.05,2.0,578.1,Efectivo,3161
5bc11847-352d-44e5-956f-98fa79c60207,2024-05-27,Laptop,Electronica,439.29,4.0,1757.16,Transferencia,4786
fcda196c-0294-4615-a0a8-1d3b97c9be67,2024-07-05,Celular,Electronica,,1.0,118.2,Efectivo,2772
be5f25bb-f04a-47cd-9fb0-170a6d438601,2024-03-29,Smartwatch,Electronica,218.53,,1748.24,Transferencia,1660
27a581e2-a753-4cae-bd7c-f4226985b8b4,2024-12-03,Cortinas,Hogar,380.59,3.0,1141.77,Efectivo,1699
f340a8eb-b226-4ba0-ade7-f435f74950b2,2024-04-11,Silla,Hogar,446.82,5.0,2234.1,Tarjeta,3179
a0db15c9-030a-4cb4-8450-db0d95b80e59,2024-05-02,Silla,Hogar,445.0,2.0,890.0,Efectivo,5316
447df8fb-06aa-407a-841e-ab71700a8e15,2024-11-14,Tablet,Electronica,298.93,9.0,2690.37,Transferencia,1270
2a2926f2-5e74-4f33-bcb7-d4ef5ccbf9ef,2024-09-06,Almohada,Hogar,232.7,8.0,1861.6,Transferencia,4607
3dff53e4-b830-4d12-b7ed-094914104196,2024-12-17,Chaqueta,Ropa,80.04,,720.36,Efectivo,7614
0a87ce3d-dfd4-4bab-83d3-b84a8fd3e850,2024-10-02,Audifonos,Electronica,215.49,5.0,1077.45,Transferencia,9445
69941886-71d9-49f2-9132-296612bdd4ba,2024-12-30,Celular,Electronica,5.01,9.0,45.09,Tarjeta,6445
5efa0775-4b98-4954-8ef1-f70eb423554c,2025-01-11,Celular,Electronica,-269.2,7.0,3406.69,Transferencia,4156
b07b3e54-8b31-465b-9750-11703371938f,2024-07-24,Audifonos,Electronica,119.06,3.0,357.18,Tarjeta,6934
278f1d1d-6b52-4831-b1fe-3e3ac3bc77d7,2025-01-26,Zapatos,Ropa,333.21,9.0,2998.89,Efectivo,7028
836f2dc3-a108-4bf6-b29a-d9a306a8a438,2024-07-09,Silla,Hogar,154.95,5.0,774.75,Efectivo,1205
04fdc14a-5047-4a79-bd1f-bba212fd58ec,2025-02-27,Tablet,Electronica,499.77,4.0,1999.08,Transferencia,6141
9a9f9236-a6a3-403d-998c-e704b8c90075,2024-05-28,Smartwatch,Electronica,,7.0,553.35,Transferencia,4273
04443b20-27ec-4324-b478-546defba7e6a,2024-05-16,Silla,Hogar,,9.0,3522.69,Efectivo,4722
645f86f9-19e4-4b1d-9bb4-ea19077fcef2,2024-08-02,Camisa,Ropa,184.05,4.0,736.2,Transferencia,1152
2585f39b-27af-43ee-bd7e-6d73519d545b,2024-08-20,Almohada,Hogar,282.25,1.0,282.25,Efectivo,6310
016810e9-23e2-48d9-ba4b-eaa56fbc7878,2024-07-11,Tablet,Electronica,187.79,9.0,,Transferencia,8361
c7b9f703-e937-43b3-a9a5-d5e184cb6a27,2024-07-09,Mesa,Hogar,402.74,7.0,2819.18,Tarjeta,1166
ac7bc3a1-2395-41a2-9716-b0b4777556d1,2024-05-21,Celular,Electronica,,9.0,,Efectivo,3120
3e89601c-3457-4af0-b48e-5e4f3a26b746,2025-01-22,Audifonos,Electronica,,3.0,1468.11,Efectivo,8742
29b99406-4663-485e-bc09-2239149a1b4f,2025-01-24,Audifonos,Electronica,4997.7,7.0,2360.19,Efectivo,8106
f22916e1-083a-429b-8929-7d7b419a0526,2025-01-13,Chaqueta,Ropa,394.17,4.0,1576.68,Tarjeta,9560
de671d26-7923-4aa7-bd2d-9ff00d8d7c69,2024-10-31,Mesa,Hogar,420.3,8.0,3362.4,Tarjeta,2293
a5461fb1-9015-4ad6-90db-776f5e4a6e80,2024-11-06,Gorra,Ropa,53.27,8.0,426.16,Transferencia,3972
f385cc37-cf29-4f21-9db7-a3e612e1cd16,2024-05-11,Lampara,Hogar,269.47,8.0,99890.0,Transferencia,3240
79fe2226-6cf8-4365-b714-9cc469a815ab,2024-08-23,Tablet,Electronica,243.72,8.0,1949.76,Efectivo,2855
e6d0eb46-c0b0-49a9-a3fd-bbc588a5a76a,2024-05-07,Zapatos,Ropa,476.47,10.0,4764.7,Efectivo,4731
8761f0a2-127f-42b9-afb0-8355c1a51256,2024-08-07,Cortinas,Hogar,314.39,2.0,628.78,Tarjeta,1882
13dce57c-4890-4c99-afa2-eb33de949a67,2024-04-09,Smartwatch,Electronica,40.09,8.0,320.72,Transferencia,8951
dbcc1839-4a21-4731-b0d3-afb5d95dc32a,2024-12-02,Mesa,Hogar,315.86,4.0,1263.44,Efectivo,1112
aa55b6b9-3779-4051-a392-fc10b7b9bb00,2024-10-27,Gorra,Ropa,156.85,1.0,156.85,Tarjeta,4168
d5e0db36-0314-423d-9410-bc9108cc3706,2024-05-27,Celular,Electronica,439.6,5.0,2198.0,Tarjeta,1887
e210e855-6e82-4884-8606-71ae4510f528,2024-03-18,Lampara,Hogar,146.45,9.0,1318.05,Transferencia,5821
a9661823-d17d-4f4d-8b32-a370de726a68,2024-05-07,Tablet,Electronica,33.01,7.0,231.07,Efectivo,4765
922e4ed8-1abf-4363-8467-861a6615e2ea,2024-08-20,Mesa,Hogar,393.71,8.0,3149.68,Efectivo,6911
3f6ed9f6-bb43-4fac-8c5a-5de60924a257,2024-07-04,Pantalon,Ropa,457.79,8.0,3662.32,Tarjeta,6693
8f10858c-d4fc-4e3b-a5a8-b6f09d6efac1,2024-03-23,Laptop,Electronica,93.79,6.0,,Tarjeta,2988
2b7facf0-3eef-452c-a466-a27d712760d0,2024-06-15,Pantalon,Ropa,293.18,,293.18,Transferencia,6808
f62d3059-2f34-4ee7-8d52-bc256435f140,2024-11-14,Mesa,Hogar,304.71,2.0,609.42,Efectivo,9399
af34716a-2b25-4c15-b156-4ce6f13f2c8f,2025-01-06,Chaqueta,Ropa,277.06,,1662.36,Tarjeta,9345
4a282728-5b6f-4abc-86da-c6e6828abc46,2024-09-01,Mesa,Hogar,42.41,6.0,254.46,Transferencia,3600
30125083-de9c-4ca8-acd0-2cdf272571bb,2024-12-31,Chaqueta,Ropa,301.53,4.0,99890.0,Transferencia,3849
eeb23f8f-fff1-49b3-898f-c41fa33d4f58,2024-04-18,Zapatos,Ropa,,10.0,1897.6,Efectivo,8519
9ccb9175-2dcb-42ba-ad05-062d209b443b,2024-08-28,Camisa,Ropa,265.25,2.0,530.5,Efectivo,8619
bada7a49-7fd2-4fd3-bcc5-05ce19c0b0a6,2025-01-02,Tablet,Electronica,,,574.2,Efectivo,5757
39bc36d1-d93f-49c5-aa31-701a1da9bc6b,2024-12-04,Almohada,Hogar,105.3,6.0,631.8,Tarjeta,3461
